Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
181,0.5111054,0.51849335,0.39838564,0.7318377,0.43038583,0.557521,0.5822395,0.6842127,0.4621288,0.6486885,0.52278996,0.5138143,0.5235225,0.52567685,0.3273908,0.6219101,0.5368674,0.40162095,0.63821894,0.4972041,0.54812574,0.49813277,0.62405074,0.46937233,0.56159323,0.653038,0.45682997,0.5081966,0.39804584,0.5146595,0.6257771,0.6679701,0.6028293,0.42242235,0.4576292,0.60711443,0.68680644,0.48153725,0.409669,0.624144,0.64974046,0.5041867,0.6766074,0.61938524,0.64102924,0.7174243,0.511591,0.4893329,0.4998051,0.6359874,0.59811705,0.54997265,0.4903359,0.6507124,0.61369973,0.6047082,0.48647955,0.53657347,0.48785302,0.5057353,0.4792117,0.58586776,0.5441794,0.57882714,0.6151974,0.61112535,0.61451095,0.60326797,0.50159955,0.6915618,0.58639663,0.59478277,0.6404881,0.55146825,0.57499087,0.3671402,0.47677368,0.67286956,0.5995806,0.58680797,0.55897593,0.67319125,0.6094309,0.633718,0.65388846,0.5619426,0.6068123,0.60478383,0.6299014,0.65050983,0.55940086,0.6402585,0.59700745,0.65169036,0.421736,0.6161598,0.61630905,0.67089283,0.5520675,0.40807575
182,0.6006611,0.49948305,0.40576085,0.47181207,0.53493226,0.5998828,0.49889764,0.60324,0.368249,0.5630201,0.73358,0.66209304,0.48345512,0.46031135,0.32088888,0.59736556,0.5640172,0.4083917,0.5124408,0.6415168,0.40107927,0.39431277,0.6450794,0.43793613,0.50909746,0.66639704,0.5046749,0.4062807,0.3656665,0.48745334,0.55058134,0.5658746,0.52934134,0.5641321,0.4225343,0.516945,0.5298687,0.464549,0.3973171,0.59259295,0.72992,0.58395743,0.49988294,0.5753495,0.6793772,0.55202615,0.5046748,0.45957673,0.4930735,0.62745774,0.5281294,0.4625818,0.42551082,0.6677207,0.61831176,0.47031945,0.48568076,0.4986762,0.49155384,0.5237811,0.4599048,0.48630506,0.5771338,0.42143828,0.58242714,0.58021957,0.6258913,0.6182022,0.51819015,0.65019464,0.60749286,0.5545788,0.67470896,0.5791943,0.46169645,0.43620592,0.5535951,0.5260219,0.6435589,0.43996042,0.50408685,0.70641804,0.575698,0.5672945,0.6358518,0.5381456,0.6028624,0.52074355,0.6040703,0.5582051,0.5119332,0.557662,0.60047376,0.5565694,0.48108098,0.6148596,0.5731563,0.62280536,0.4855422,0.37589365
183,0.4903662,0.61156666,0.409296,0.364606,0.4062549,0.5567309,0.48170787,0.48237506,0.43607944,0.49429038,0.4980966,0.5534928,0.44413707,0.58262026,0.36942136,0.54835653,0.42953748,0.4105268,0.64156437,0.56926036,0.49853647,0.6318176,0.45207602,0.6093115,0.36855298,0.52249336,0.5485886,0.45056665,0.606195,0.60332125,0.51236224,0.27057153,0.5443371,0.5989828,0.45232555,0.60006386,0.6071115,0.6334953,0.49079815,0.6481511,0.46824488,0.61758584,0.6061821,0.5015965,0.4321772,0.45228028,0.6113757,0.35842395,0.6587806,0.40381807,0.45880744,0.40996444,0.47860682,0.531598,0.46522573,0.67137015,0.6570634,0.3451894,0.5936744,0.47223723,0.66681945,0.6078121,0.48649335,0.4491455,0.5251792,0.41913307,0.53576624,0.42242622,0.44722,0.5348594,0.60964596,0.47371843,0.503985,0.60343426,0.43942624,0.56004316,0.43795145,0.46456194,0.36587524,0.6701509,0.44450858,0.32704225,0.5895798,0.5088967,0.6136794,0.42045748,0.5559756,0.61478364,0.5617274,0.45106316,0.4931476,0.6688229,0.5981859,0.6187134,0.50872004,0.42055136,0.43332395,0.53493583,0.5878812,0.4598782
184,0.44991234,0.47418863,0.5585398,0.69154245,0.55968344,0.53213584,0.54623616,0.590075,0.53914833,0.5647447,0.45383698,0.45176136,0.5647833,0.46638265,0.4503706,0.53518,0.5466201,0.46365112,0.54656166,0.47580457,0.5724213,0.5806812,0.50606364,0.48493022,0.5552479,0.5026285,0.4664104,0.59578526,0.41270885,0.54286367,0.53413785,0.49906158,0.53970194,0.4010707,0.53892434,0.59543526,0.5921925,0.49264652,0.44634107,0.49304974,0.6218668,0.49318868,0.6305661,0.5520772,0.48871344,0.6016989,0.46165496,0.6101768,0.48171178,0.5605539,0.5844839,0.5483073,0.44379908,0.4941414,0.5388319,0.51407504,0.51997197,0.48494413,0.43162978,0.4896289,0.5774707,0.5181101,0.5228472,0.56355417,0.60401344,0.504513,0.43282586,0.58624166,0.39901137,0.5458336,0.46082965,0.63542604,0.5178068,0.48882234,0.5857198,0.40391466,0.4298258,0.57272196,0.42078725,0.5365505,0.59128326,0.5160737,0.4927302,0.519201,0.52899957,0.60471535,0.5175537,0.53830826,0.50686145,0.56556636,0.55498207,0.5018774,0.44564378,0.5596849,0.41986233,0.6040867,0.5875361,0.5083212,0.509242,0.5840093
185,0.38884014,0.33221492,0.5353121,0.49721658,0.5030508,0.42315516,0.47195148,0.40926006,0.47949237,0.4403121,0.3912078,0.35221273,0.40090084,0.32798553,0.41423512,0.4226619,0.5129051,0.41008082,0.46260577,0.3554026,0.53686196,0.47833568,0.3619352,0.44746155,0.5067884,0.3211286,0.4008757,0.5498228,0.334398,0.49739683,0.38636008,0.27779824,0.41306686,0.42540234,0.5324534,0.49326563,0.43632454,0.4325443,0.42502624,0.33192706,0.44322127,0.4166389,0.50109684,0.41321433,0.34514472,0.43814725,0.38212654,0.5298132,0.38069978,0.31667215,0.49824584,0.5351091,0.31864506,0.2700385,0.37403488,0.38900232,0.43459216,0.39508003,0.3699209,0.33302575,0.56138545,0.50886214,0.38136333,0.5347614,0.36314398,0.4042126,0.4228271,0.4604727,0.36511016,0.3878377,0.3381161,0.46996766,0.4041062,0.3803085,0.49955213,0.30861962,0.37063307,0.4326278,0.35122335,0.39847678,0.52892256,0.44346786,0.38577837,0.4798029,0.34019327,0.49288535,0.43480277,0.42329785,0.40337974,0.44029558,0.44583493,0.33416104,0.29769698,0.46306312,0.38425073,0.4154546,0.45340654,0.3737366,0.38285524,0.49673098
186,0.58558106,0.57365525,0.35069215,0.39577466,0.3853495,0.50168425,0.5580623,0.47418326,0.36417842,0.4826094,0.5875746,0.6114371,0.429556,0.67925787,0.38118804,0.61113477,0.41665065,0.3849195,0.63675225,0.6282351,0.54386246,0.6349545,0.50785345,0.6417485,0.36313114,0.54741454,0.5790595,0.315246,0.5804444,0.62174743,0.50010985,0.3869002,0.5380729,0.60699725,0.41515845,0.6179352,0.65715826,0.6087171,0.55232525,0.65407145,0.44018072,0.52103883,0.5805805,0.6050888,0.4593177,0.508005,0.5902792,0.3771133,0.60390466,0.44578087,0.49918085,0.3838908,0.55883193,0.6428187,0.5172059,0.6851579,0.64621866,0.41689909,0.65999776,0.5103381,0.60391146,0.5968007,0.49984258,0.40981835,0.45812285,0.42618564,0.6022079,0.29085943,0.41629237,0.5935803,0.58877105,0.3713522,0.4843036,0.6036921,0.44848913,0.627449,0.39993516,0.4872812,0.5079905,0.6314777,0.45447344,0.41106242,0.6038512,0.43018207,0.59001523,0.37638038,0.6027651,0.56263715,0.5743768,0.46694958,0.41977507,0.6254535,0.62507486,0.68550575,0.6009275,0.3419114,0.38605487,0.5286358,0.5566107,0.47625113
187,0.55153275,0.485999,0.56304264,0.741585,0.5703336,0.53110075,0.5949725,0.6038405,0.53134227,0.61405766,0.55702925,0.49347663,0.61373097,0.4977237,0.46938184,0.51602566,0.52736205,0.48967415,0.55627215,0.54891866,0.55732846,0.5204625,0.52004206,0.47556412,0.57112026,0.5980609,0.46912003,0.5761943,0.42267463,0.5326505,0.58547425,0.5701009,0.5202848,0.4761135,0.55477285,0.55989414,0.61794484,0.46790153,0.4624692,0.50922525,0.6238626,0.49802673,0.6259748,0.53241754,0.5765213,0.59115946,0.50740534,0.5748719,0.49322554,0.5762626,0.63079834,0.5819961,0.4239658,0.52930176,0.54552853,0.46041614,0.53965205,0.5033063,0.42008126,0.47174,0.5392471,0.55045295,0.46923012,0.560359,0.6446494,0.5392561,0.4582941,0.57046986,0.4490425,0.5775554,0.48512155,0.6309842,0.58123636,0.5193459,0.5557353,0.42797205,0.46952313,0.59531116,0.4414174,0.5442016,0.5824689,0.54792655,0.5066842,0.571924,0.59357953,0.6086024,0.5086764,0.5637837,0.54440665,0.57523143,0.5853298,0.558246,0.51365674,0.5244967,0.45304874,0.61128443,0.6591839,0.5346355,0.55330205,0.54456687
188,0.5166054,0.5286716,0.47390613,0.56986433,0.47237614,0.509724,0.61100125,0.46751,0.38163257,0.4151042,0.47987983,0.531881,0.44874972,0.6151813,0.36533028,0.5754607,0.4850251,0.38354075,0.6361902,0.5721446,0.53829634,0.66930175,0.5113292,0.6655017,0.42739254,0.58194435,0.51048946,0.44846034,0.5220376,0.68016326,0.52816,0.38972896,0.6001011,0.54947424,0.524577,0.6720307,0.6269538,0.5584762,0.4795125,0.5846055,0.5194198,0.52633727,0.59554386,0.6194102,0.38529074,0.58863646,0.5664624,0.4802132,0.6110384,0.4405547,0.5716247,0.42734635,0.49867824,0.60210305,0.51170385,0.68206596,0.61640924,0.43863475,0.58136106,0.5385321,0.62177783,0.6001874,0.507424,0.4404629,0.49474326,0.43488413,0.4964397,0.38579643,0.3627468,0.5256319,0.5369669,0.4929,0.43336695,0.536868,0.51338124,0.6131691,0.4109807,0.57245004,0.42075634,0.63422316,0.4882146,0.36033493,0.5290021,0.49269137,0.51485765,0.48598444,0.66735333,0.55448115,0.5407678,0.4377998,0.49454856,0.58333904,0.5410384,0.6737755,0.5728961,0.4092533,0.42825186,0.5641584,0.6025801,0.553813
189,0.3895834,0.39050734,0.4922934,0.4531715,0.4817884,0.4146986,0.46712613,0.47134656,0.54336727,0.59300804,0.532645,0.52425444,0.549912,0.48012435,0.54951864,0.5105967,0.6102352,0.47539628,0.42846218,0.40928942,0.4702549,0.4849251,0.3837859,0.40315646,0.4664696,0.51365274,0.51819235,0.36204457,0.43197817,0.52519727,0.5510553,0.5804579,0.443515,0.4130653,0.40829086,0.42563474,0.60642576,0.5045869,0.4944463,0.45981362,0.401924,0.40698868,0.5137317,0.49859905,0.4524051,0.46176055,0.4669549,0.4917422,0.5473863,0.59231573,0.4404456,0.4984299,0.5595721,0.495268,0.4620003,0.5522282,0.5180341,0.6014919,0.5161669,0.5513091,0.531526,0.4524591,0.44253457,0.5272465,0.479038,0.49445367,0.5313256,0.36642987,0.5079235,0.42728707,0.48553064,0.43816787,0.48831844,0.4159322,0.64990175,0.34330162,0.44627288,0.54620326,0.38444528,0.3992402,0.5862342,0.4478155,0.526412,0.44124517,0.50586045,0.4935573,0.44112962,0.53240657,0.43011805,0.6607918,0.4400187,0.5042925,0.36639088,0.47862574,0.4137501,0.5472592,0.44435948,0.48045343,0.36530408,0.556991
190,0.48122805,0.54383993,0.574417,0.65357685,0.6273006,0.5343123,0.5608114,0.5594473,0.49465436,0.4920826,0.5258576,0.45732635,0.601815,0.46887413,0.47101358,0.48794675,0.5426545,0.5486349,0.54242957,0.5388805,0.47108483,0.46020216,0.59081984,0.46582866,0.54139566,0.5696426,0.4536968,0.6231692,0.4628369,0.5309514,0.57723033,0.5339708,0.54609007,0.46181044,0.5742369,0.5141926,0.5357307,0.49751338,0.4136037,0.5094316,0.66649365,0.5217341,0.58222365,0.5413364,0.5363471,0.5861081,0.48574495,0.5606147,0.54559153,0.58017755,0.5488733,0.5391842,0.42402643,0.533829,0.54473275,0.55020857,0.54218423,0.4820929,0.47925878,0.5343928,0.5217334,0.5100041,0.51332766,0.5045004,0.6334243,0.5378739,0.4431293,0.62284976,0.4738291,0.5315286,0.5245901,0.65434587,0.5444069,0.5344323,0.5800158,0.5094975,0.53805864,0.538668,0.44900256,0.47904927,0.5717695,0.5488522,0.50060564,0.53274846,0.57073045,0.5760648,0.4936792,0.5794369,0.47638524,0.5182061,0.5888698,0.56186724,0.5406382,0.5208032,0.49265826,0.6396663,0.59791964,0.5591723,0.5744854,0.49435952
191,0.41950685,0.39114967,0.5675247,0.4732554,0.6455321,0.5587989,0.6063024,0.58053184,0.6553891,0.541573,0.49590114,0.61291885,0.4858629,0.5868005,0.50148195,0.56474054,0.71750486,0.47412452,0.46345878,0.46304694,0.48749727,0.544533,0.46723044,0.52954423,0.60594183,0.61262983,0.5057243,0.4366152,0.44894576,0.6780803,0.6187712,0.60040927,0.59150565,0.43621057,0.45901477,0.6298571,0.65767395,0.51667625,0.5147042,0.5439395,0.59398204,0.49134937,0.57607377,0.5836518,0.49398404,0.5859885,0.52460265,0.666839,0.632161,0.5889496,0.48848426,0.49365297,0.57905257,0.5948907,0.5044618,0.60536075,0.53302187,0.6346671,0.46850014,0.6056442,0.5913117,0.5077789,0.5308366,0.5750281,0.60052776,0.46014577,0.5028715,0.536903,0.46737403,0.48327202,0.45756698,0.51822966,0.5196599,0.5331996,0.60541785,0.43405998,0.5741235,0.67486537,0.4893102,0.4469099,0.6587155,0.5072879,0.5171346,0.5717168,0.45881885,0.61044633,0.6999753,0.4704274,0.4999153,0.6626408,0.52362084,0.4426698,0.41446415,0.59296656,0.52562726,0.6385969,0.4767084,0.62415975,0.4762541,0.65766275
192,0.5784515,0.52530074,0.26964664,0.6651817,0.24789828,0.41700798,0.4576442,0.49756372,0.3218581,0.7384599,0.6474682,0.5372367,0.5115332,0.39972824,0.43763512,0.5118195,0.39053878,0.35083172,0.54643637,0.48080587,0.43672308,0.25027543,0.593577,0.393757,0.41614604,0.54628944,0.42716575,0.29411393,0.26634344,0.30011111,0.71046555,0.7330786,0.4386863,0.44167584,0.41783732,0.33081013,0.5714426,0.37227792,0.3471423,0.6750769,0.42607555,0.50775194,0.5360177,0.48585427,0.75053364,0.48164126,0.5216538,0.24275663,0.41356313,0.6647179,0.48350677,0.49573544,0.54121625,0.69106907,0.5083153,0.45619804,0.40360153,0.5480751,0.44229734,0.5018393,0.26586327,0.44665617,0.3555173,0.47143978,0.47567964,0.63309425,0.7596599,0.38534522,0.5704136,0.5912247,0.6306968,0.38081014,0.6477833,0.47390786,0.4729592,0.2769366,0.44975471,0.5310491,0.6690563,0.53126144,0.3791011,0.75513446,0.6800389,0.60013723,0.75748825,0.41647476,0.38005555,0.54302734,0.6389102,0.67713726,0.40313727,0.67093253,0.66020143,0.5609251,0.3232153,0.39186013,0.6058235,0.63030124,0.4512803,0.26257125
193,0.4352123,0.56458676,0.4229316,0.40632212,0.49131584,0.5136136,0.5251986,0.5054799,0.49640754,0.40937912,0.45826814,0.5214436,0.46975946,0.5531229,0.48216385,0.49805394,0.5050137,0.47029123,0.5037751,0.52247256,0.39828917,0.5323256,0.5278541,0.5381011,0.44115633,0.5801687,0.4796288,0.49042183,0.5657642,0.5780797,0.5359349,0.49246085,0.5990865,0.50248075,0.3912425,0.50182855,0.5309193,0.5807897,0.47413886,0.5891913,0.5164214,0.50478375,0.56878364,0.5456592,0.5068228,0.5224999,0.5158628,0.45621377,0.6650202,0.50875247,0.4927349,0.39768782,0.5418815,0.54975176,0.47611314,0.68305075,0.5325655,0.48102802,0.60706806,0.6087285,0.5412951,0.46602136,0.5307665,0.47394156,0.5234529,0.47510284,0.47252682,0.47197884,0.46056294,0.4698301,0.5209281,0.50985587,0.47531646,0.5531789,0.45730218,0.60966456,0.48358333,0.5088356,0.47266823,0.5386026,0.53455365,0.4070223,0.5208756,0.52160776,0.51165164,0.48155642,0.5604954,0.46061385,0.4956602,0.47638717,0.5198065,0.5834625,0.5912714,0.6081847,0.56214345,0.51877856,0.44557887,0.556504,0.5445532,0.46808594
194,0.5024399,0.60567856,0.4441729,0.4497324,0.54842985,0.5843533,0.40087038,0.5478693,0.5980388,0.5622895,0.59166586,0.44921994,0.55022013,0.3969087,0.42644548,0.54097444,0.47362947,0.6262084,0.48853958,0.4375549,0.39311308,0.44077742,0.52309406,0.38497436,0.51049256,0.5851371,0.5001374,0.53033465,0.5640459,0.47990045,0.57092315,0.44028622,0.48168448,0.46879405,0.41383374,0.387752,0.5885961,0.64267087,0.44296747,0.62551284,0.5599022,0.5383072,0.54242665,0.43799013,0.62673515,0.5452111,0.54264593,0.40989032,0.61878496,0.6049947,0.51361746,0.5720376,0.49088573,0.45984572,0.48637575,0.5223647,0.48766667,0.4576599,0.49327895,0.5533,0.5045289,0.48970437,0.49602482,0.59238636,0.6845969,0.59917724,0.5669018,0.67231846,0.5976341,0.53934133,0.545993,0.6373366,0.67751646,0.5983765,0.48912057,0.41164657,0.53632665,0.4363214,0.42382026,0.47383678,0.6354487,0.57612133,0.5655391,0.59650284,0.64340097,0.50999975,0.37176687,0.56099635,0.5116545,0.54376763,0.531755,0.6277173,0.59283876,0.47093338,0.45778733,0.57515395,0.5632859,0.4781539,0.49292248,0.38203615
195,0.590427,0.5121036,0.47375262,0.6753963,0.48575488,0.3864132,0.51379234,0.5913493,0.5077137,0.6655685,0.62283504,0.5070038,0.6309587,0.4497301,0.48716533,0.5302145,0.42697245,0.4755885,0.5533427,0.5804051,0.6329703,0.3990174,0.47483486,0.40513304,0.4476916,0.48903853,0.45115328,0.43097803,0.42007747,0.42913902,0.5336463,0.49226195,0.33076915,0.50744367,0.62081146,0.48728597,0.52659166,0.42225674,0.49667156,0.4896871,0.5846354,0.4478915,0.5595623,0.48902094,0.56281316,0.5016418,0.41926885,0.40417242,0.37941605,0.5195852,0.5383944,0.6320005,0.3790608,0.53922683,0.51640147,0.37747034,0.5391217,0.45168802,0.3963472,0.37524402,0.55100673,0.5074339,0.38612798,0.51781845,0.5669719,0.55913,0.5174852,0.51806533,0.53969204,0.51953405,0.52989334,0.56172454,0.57616466,0.5152107,0.666325,0.3582163,0.47858945,0.51334125,0.44362083,0.41740966,0.46954805,0.50743026,0.58004546,0.44713622,0.63763416,0.5533414,0.39405465,0.56008327,0.45260537,0.50648624,0.55608976,0.64770234,0.4435379,0.45697546,0.41767877,0.5966134,0.63445497,0.5271777,0.5048861,0.41482008
196,0.38510036,0.42521673,0.62017465,0.4592069,0.5807476,0.5419855,0.56764364,0.5042363,0.63640654,0.48570704,0.44586593,0.58343595,0.44518664,0.59749943,0.54187495,0.534076,0.7083957,0.4655091,0.43004575,0.44100338,0.4782721,0.6119704,0.42351657,0.54869974,0.5505839,0.5650221,0.53140795,0.45333856,0.47177303,0.6672331,0.5935018,0.5668118,0.58427817,0.43337452,0.42817676,0.5582252,0.5911238,0.5484136,0.52545893,0.54669523,0.4869756,0.48654455,0.55559725,0.55050474,0.42077047,0.55098736,0.536829,0.627175,0.65981144,0.5151571,0.5027919,0.5075549,0.5688818,0.5374957,0.45846322,0.64963484,0.5489342,0.58332586,0.5371422,0.6098077,0.63169676,0.4791736,0.5499257,0.55231154,0.5473343,0.41117862,0.49419546,0.44925487,0.42990178,0.43809885,0.42664477,0.5047178,0.46497628,0.5023925,0.56750697,0.49075526,0.5533793,0.6066842,0.44713733,0.49105155,0.6399342,0.4426704,0.5176567,0.54008734,0.4179755,0.5530905,0.6464988,0.44909126,0.47269225,0.6008045,0.5095948,0.41238442,0.42788535,0.5901941,0.5144422,0.55398023,0.44527107,0.58601654,0.47260034,0.6561867
197,0.47905308,0.49642894,0.44076082,0.44388756,0.45755002,0.43891734,0.56384754,0.40086967,0.37498444,0.48794395,0.47391123,0.52554554,0.33785528,0.617265,0.3557021,0.56198144,0.45317337,0.38241822,0.5592029,0.49985498,0.5119148,0.62329024,0.3945935,0.5371331,0.3703935,0.4806034,0.5198214,0.38516644,0.5342245,0.6798283,0.4553844,0.31697586,0.45995113,0.4824289,0.4304717,0.59305024,0.6153302,0.5622655,0.52672094,0.6103473,0.3974297,0.4933003,0.58254087,0.4936663,0.3055858,0.47317573,0.55525196,0.39463773,0.55612934,0.38122526,0.46032673,0.44795755,0.4277258,0.5022911,0.42344916,0.6163655,0.57466245,0.36296886,0.52602816,0.393938,0.65628123,0.5727484,0.47723463,0.452519,0.46197012,0.3263318,0.4587313,0.35857618,0.34811252,0.48366556,0.4715477,0.4350152,0.39174503,0.53933996,0.48409158,0.50729537,0.41686925,0.45053148,0.3656724,0.5697795,0.46573395,0.33099365,0.5349262,0.4824498,0.52714074,0.42585605,0.5385275,0.5687326,0.50436807,0.4425282,0.4504457,0.57492816,0.46851432,0.58176225,0.5163332,0.37445098,0.36557257,0.4937963,0.47859657,0.5429734
198,0.5215318,0.47641698,0.50634557,0.51765144,0.49126697,0.52043676,0.5223981,0.56948566,0.498859,0.56589663,0.5682685,0.54067385,0.5053125,0.5051837,0.45225903,0.5767579,0.5312986,0.4425102,0.46598315,0.52287817,0.4815963,0.44749242,0.521778,0.40365267,0.5088123,0.5678949,0.48861226,0.39806536,0.4366523,0.53886294,0.5575917,0.59630966,0.48228383,0.4780173,0.45186138,0.52546704,0.575876,0.47100425,0.4763438,0.55653155,0.6057434,0.5204594,0.53414935,0.51918757,0.5641864,0.56867087,0.44695163,0.53277594,0.51373076,0.5728483,0.47892627,0.53391707,0.3933027,0.56163406,0.57064277,0.4818337,0.47144902,0.5399519,0.46613097,0.4997957,0.52961993,0.49007067,0.5390631,0.5141408,0.57864714,0.51882863,0.52490616,0.5452883,0.46647793,0.55445015,0.48567563,0.5728022,0.5765386,0.5294568,0.5421152,0.41360873,0.49992755,0.54182935,0.5121216,0.48432577,0.53608584,0.5550172,0.5399755,0.54363114,0.58305764,0.54399914,0.53594947,0.5327647,0.49361056,0.5874746,0.50338554,0.52823484,0.4712457,0.48689532,0.46225283,0.6207427,0.55223,0.5548478,0.46705973,0.5305258
199,0.5058683,0.5428368,0.5635968,0.58529794,0.5088339,0.46006328,0.53461933,0.5501927,0.5604028,0.5709547,0.5029842,0.4757101,0.56828463,0.49890667,0.48547882,0.5034716,0.4994596,0.48623598,0.488599,0.49355966,0.524925,0.49080604,0.474149,0.44885957,0.45855778,0.45959392,0.48506284,0.54416317,0.52410114,0.50880635,0.5388333,0.4700796,0.43440902,0.4721617,0.5761101,0.523928,0.5389192,0.46323475,0.48201096,0.49277818,0.5485399,0.45464683,0.5695064,0.51596856,0.47664228,0.5366396,0.47033668,0.5177193,0.45361176,0.49675858,0.5180948,0.55919075,0.43544447,0.52169955,0.47919136,0.448966,0.5676186,0.47650915,0.4597758,0.4605949,0.5439325,0.53660846,0.4337272,0.4892357,0.54233885,0.48925817,0.4625612,0.52021176,0.4824261,0.4728415,0.48024344,0.5877937,0.52087426,0.5408702,0.5950668,0.48398954,0.4563293,0.5164226,0.4445337,0.48942354,0.51612246,0.4487595,0.49730623,0.48594522,0.54000825,0.5780835,0.4707287,0.5159043,0.47830677,0.47689307,0.55742025,0.5587026,0.4470274,0.47330052,0.47603655,0.58632815,0.5504899,0.49922758,0.5314784,0.49568623
200,0.46836495,0.48070952,0.3403629,0.44187832,0.35942385,0.40376735,0.43439212,0.5015121,0.45899874,0.59494245,0.5326011,0.4588669,0.5312067,0.3378085,0.5237707,0.4623974,0.41153908,0.46074772,0.4667686,0.46494055,0.37996718,0.30696702,0.5085251,0.4216057,0.42934942,0.5234577,0.42209142,0.3228709,0.397623,0.3710615,0.5874234,0.55763346,0.4333726,0.49428487,0.39162886,0.32984847,0.5027323,0.46355024,0.37936312,0.54573876,0.40653116,0.4428599,0.4344321,0.46889484,0.5998589,0.4669372,0.43459785,0.31183267,0.50060326,0.51631236,0.37524408,0.44655627,0.6183703,0.5820294,0.48933417,0.52985245,0.43052548,0.57635474,0.4864285,0.53142434,0.3274542,0.43807802,0.36347273,0.44105065,0.51325095,0.57199734,0.60728323,0.431698,0.56685185,0.41988793,0.4997185,0.3476196,0.5793138,0.40483886,0.46331453,0.37912267,0.5177368,0.4694427,0.5394844,0.42731827,0.39998436,0.56702554,0.54680073,0.5028111,0.6232991,0.39175195,0.36767784,0.46503627,0.4610908,0.51373845,0.3706907,0.52866066,0.57880217,0.43609086,0.45123672,0.40592304,0.5074686,0.5400671,0.43958715,0.30717498
