Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
D8-A1XM,0.44472092,0.6993549,0.5115963,0.5683233,0.4007808,0.5220637,0.6768692,0.40493783,0.266905,0.46527144,0.69829184,0.62875485,0.38613105,0.4124583,0.74641466,0.51980835,0.71277493,0.28589916,0.86397845,0.50602704,0.38871938,0.9123471,0.37859944,0.6176394,0.11995348,0.23727965,0.55668426,0.5360128,0.67857516,0.79507345,0.28996935,0.5505048,0.7924446,0.8298948,0.60534084,0.48876396,0.581173,0.7575166,0.35273036,0.38889998,0.87676126,0.48412848,0.23722047,0.74979776,0.4789137,0.48711833,0.44695783,0.43495825,0.7592216,0.33178133,0.41916335,0.6212006,0.5936762,0.7381929,0.4505741,0.4136063,0.60877025,0.7781046,0.84264016,0.3535375,0.29648548,0.25755325,0.30849978,0.57532775,0.333533,0.40001363,0.2716697,0.46793246,0.75766003,0.38703945,0.49563205,0.61453605,0.47504008,0.5199592,0.64341486,0.3904882,0.49639773,0.64230466,0.68195623,0.33107364,0.7116487,0.6973278,0.5956995,0.5522191,0.6203978,0.40402317,0.41359508,0.4026205,0.56864905,0.19816302,0.14676982,0.13178936,0.5277095,0.5071192,0.7613622,0.8766881,0.5946795,0.6939942,0.6167985,0.3954715
D8-A1XO,0.4869349,0.2976482,0.31062588,0.917287,0.7893065,0.36862075,0.75239,0.6397233,0.12240602,0.71758586,0.4640053,0.14392436,0.2426978,0.25015235,0.7425407,0.5942779,0.53977597,0.2707776,0.52640027,0.5509235,0.7851067,0.9064075,0.9195311,0.39960206,0.46816933,0.13284391,0.718321,0.65103996,0.4443445,0.52122253,0.16578089,0.6732024,0.76452124,0.42626166,0.48209798,0.33775172,0.8450261,0.92998993,0.6573367,0.11014265,0.8382838,0.4651138,0.24231151,0.44507623,0.68555844,0.24486509,0.32457215,0.57686067,0.6936189,0.3363768,0.2553069,0.20690417,0.6327005,0.8233601,0.2949416,0.34447935,0.42960963,0.496429,0.53523135,0.4550112,0.3945899,0.78248894,0.46749282,0.83857805,0.64241743,0.110187024,0.49172533,0.32926303,0.682544,0.7165939,0.75124156,0.47628662,0.24859565,0.3096203,0.35507715,0.8601185,0.55192006,0.6475588,0.85011834,0.83511925,0.6178341,0.69781953,0.43399552,0.5056697,0.34740734,0.7665061,0.48490036,0.17256978,0.81657565,0.31744158,0.30831265,0.54148287,0.65363705,0.59018034,0.18084487,0.87959224,0.26533204,0.6654529,0.5018369,0.25677958
D8-A1XQ,0.8358234,0.87818784,0.720864,0.83055866,0.3317737,0.55590904,0.33562648,0.32761085,0.78498167,0.36319956,0.69545037,0.6724442,0.23950276,0.26188353,0.23281488,0.9417542,0.6393006,0.19517905,0.41727534,0.6650632,0.5054757,0.74915063,0.55304873,0.8761051,0.35530996,0.32621273,0.33134222,0.17806768,0.26005656,0.34495363,0.5977404,0.2252194,0.18535793,0.1508643,0.5736867,0.1500476,0.6635224,0.66149104,0.48874438,0.667319,0.4753453,0.11010544,0.5207797,0.18437436,0.9397155,0.88384664,0.8829763,0.85341895,0.45637816,0.63477564,0.8711956,0.6924938,0.9292433,0.34793377,0.11751771,0.71147496,0.6295272,0.1974573,0.5304351,0.5210345,0.931556,0.25475866,0.5170894,0.345847,0.62441015,0.676445,0.10035674,0.5978912,0.29999274,0.18141216,0.44402233,0.53675926,0.6805875,0.4905535,0.69167405,0.0771987,0.52195376,0.36135635,0.1581217,0.09327264,0.88715434,0.7300645,0.9166199,0.27459195,0.78726333,0.6286749,0.8019438,0.7077383,0.24626985,0.3159389,0.7418803,0.094104275,0.50667983,0.5597757,0.84910834,0.88159895,0.620422,0.59730905,0.24263102,0.7137412
D8-A1XR,0.75653875,0.4149516,0.18921447,0.4932273,0.7305777,0.4382438,0.5061164,0.38750964,0.8447851,0.7575004,0.5611514,0.14830413,0.48294514,0.3821688,0.7057147,0.18666592,0.3820551,0.44466722,0.60573405,0.8661407,0.6052326,0.14036135,0.24996078,0.12527332,0.51654536,0.23875639,0.8775932,0.844096,0.37770227,0.85346043,0.6936196,0.71593547,0.6728465,0.75169563,0.7038252,0.7735662,0.5131985,0.13062316,0.6793159,0.47661456,0.41608298,0.4940524,0.58209693,0.16695318,0.61255455,0.48788494,0.3645815,0.22951663,0.9072304,0.3380265,0.25901753,0.20586427,0.6044815,0.75885916,0.19073458,0.68932074,0.5914747,0.6135845,0.90141106,0.28132105,0.57706195,0.74121237,0.9386116,0.25360352,0.8905062,0.45339075,0.15124783,0.33698937,0.9484665,0.646913,0.81462973,0.77160746,0.24391386,0.7650714,0.5729232,0.96825826,0.19950508,0.25655854,0.6480801,0.20562997,0.6356511,0.60743415,0.1752563,0.63895386,0.51471895,0.90305656,0.24671952,0.17238334,0.40046495,0.19766262,0.56030977,0.49378005,0.95672476,0.7085693,0.24940482,0.828245,0.50205946,0.5039241,0.6684922,0.3284351
D8-A1XS,0.5404177,0.38987964,0.1898036,0.51637954,0.77767885,0.23854013,0.29925656,0.08079663,0.8612767,0.89652646,0.5645775,0.14589582,0.6585882,0.5019671,0.72483784,0.7456755,0.4676625,0.45655292,0.43201202,0.45730898,0.47181073,0.73256856,0.86130714,0.5698742,0.17299269,0.19923832,0.61820173,0.76268137,0.45889828,0.84518635,0.33718455,0.7041346,0.82865983,0.29799455,0.1844074,0.58340615,0.891343,0.5741996,0.5482846,0.2887767,0.8168051,0.6929057,0.91003746,0.904928,0.5041313,0.38468033,0.6943081,0.13226594,0.84325117,0.5540302,0.6046106,0.82580036,0.2888776,0.5899957,0.64721584,0.5490974,0.71238893,0.5355901,0.5956093,0.7038627,0.5494246,0.31176645,0.31801653,0.40107167,0.53859246,0.5799789,0.19047366,0.67526186,0.83391625,0.3486331,0.16014081,0.5454759,0.43431896,0.6794091,0.319451,0.3334528,0.16258128,0.7494695,0.6687209,0.0607713,0.6280938,0.6778192,0.3333605,0.4554478,0.24185656,0.6083103,0.23969586,0.3162152,0.6187837,0.669086,0.48500663,0.31537575,0.37057644,0.59576654,0.58283126,0.76855236,0.70115685,0.26498783,0.94004214,0.14996812
D8-A1XT,0.349963,0.8965465,0.3223852,0.69430786,0.20866059,0.8015616,0.37060368,0.34495485,0.31902134,0.8628626,0.46530715,0.82945895,0.28319567,0.13101204,0.5535276,0.80097884,0.37610456,0.5695698,0.20554739,0.39427832,0.22615553,0.37387407,0.54719126,0.7440938,0.44214258,0.718294,0.061559014,0.16377741,0.89148086,0.13209446,0.43817365,0.5998284,0.698926,0.5230572,0.42566532,0.6202636,0.50760275,0.7790636,0.68358916,0.2572443,0.8805697,0.3462724,0.30084974,0.31067273,0.7690971,0.44661844,0.91376054,0.21993709,0.43439794,0.8279672,0.74236697,0.75979984,0.6349204,0.72006065,0.26205087,0.96220595,0.8368962,0.8303605,0.22174266,0.07391595,0.103786014,0.37284547,0.43169665,0.7489299,0.10651207,0.7300427,0.20231655,0.47914273,0.6848305,0.85519123,0.5896599,0.8657589,0.4316079,0.6716847,0.24699652,0.878589,0.88169867,0.2470639,0.09176244,0.24870372,0.42028236,0.55553585,0.9245163,0.6302719,0.9261628,0.16598248,0.2787819,0.49220276,0.55156064,0.19954696,0.62422717,0.42496344,0.956222,0.09159978,0.27502918,0.887584,0.7223166,0.6231508,0.11320235,0.8727351
D8-A1XU,0.25590777,0.4134319,0.55568516,0.7930231,0.82032585,0.7320435,0.18619078,0.6623732,0.2235791,0.054191794,0.6967052,0.5157565,0.36310834,0.201111,0.7097135,0.7438901,0.12205178,0.5800363,0.84870696,0.5491613,0.34456456,0.3741849,0.52262235,0.23453376,0.6064509,0.6474865,0.3426947,0.20928746,0.5065499,0.30218714,0.26302865,0.6686618,0.74769783,0.41535032,0.738454,0.63402593,0.77202797,0.48921543,0.15094787,0.68716216,0.6224789,0.1564457,0.12393119,0.864063,0.7052252,0.713356,0.8918575,0.8505862,0.09513487,0.3752839,0.79527557,0.16168599,0.63384897,0.48065838,0.6767107,0.11034082,0.40017948,0.4864611,0.90624475,0.3724182,0.39036307,0.11843686,0.4289132,0.80668116,0.71707475,0.25143522,0.33467317,0.29495525,0.20343816,0.6741245,0.79721975,0.6955027,0.4216931,0.5904726,0.56646025,0.86283004,0.41674542,0.53517354,0.7767893,0.7826478,0.109659895,0.73048174,0.3279791,0.6532582,0.14332345,0.4953581,0.8988327,0.2465064,0.50096273,0.23238102,0.37151748,0.3729426,0.8673738,0.3341797,0.2619923,0.32818568,0.3635891,0.36706853,0.71163917,0.35466576
D8-A1XV,0.50743,0.33365628,0.5903438,0.9401468,0.9289626,0.11430042,0.23221381,0.7177466,0.93553,0.26551437,0.4099579,0.2173665,0.5989325,0.28267407,0.5948523,0.24485406,0.095118776,0.5249554,0.40629283,0.8189925,0.29288018,0.06397365,0.6086297,0.13987713,0.33752146,0.30563524,0.17266096,0.83668625,0.6530096,0.8613064,0.9486995,0.23389044,0.6550052,0.877311,0.90737975,0.5794134,0.35011393,0.61709636,0.4866197,0.2859782,0.26493478,0.9175855,0.108395085,0.14219558,0.49066955,0.48704153,0.51304936,0.13489208,0.5105502,0.5498331,0.32724473,0.12070339,0.46057144,0.8952744,0.5457775,0.08473724,0.8147503,0.10051307,0.352035,0.15775843,0.23873231,0.24652195,0.9317322,0.1956528,0.90207267,0.8965597,0.11657347,0.7427944,0.338428,0.9365816,0.7285869,0.20890029,0.059752814,0.6078039,0.9084273,0.90977865,0.13308017,0.30586475,0.89659375,0.3248769,0.7665241,0.2774404,0.1876156,0.8732308,0.08571257,0.9284196,0.9238728,0.3066113,0.5253219,0.07149152,0.31207854,0.46349764,0.3975321,0.8901939,0.16037218,0.24304037,0.27915555,0.14147249,0.9361813,0.4191954
D8-A1XY,0.6115925,0.5367311,0.49039936,0.925614,0.2840507,0.33424696,0.34393102,0.15674497,0.639426,0.43929732,0.7631882,0.0894904,0.6352477,0.55258083,0.6078559,0.74840176,0.5471109,0.4707158,0.49448285,0.3695116,0.6733219,0.9407414,0.662819,0.24794398,0.24032725,0.4003035,0.80777323,0.86179096,0.6508353,0.42983752,0.14212686,0.5990961,0.631895,0.28859597,0.52829677,0.71346176,0.88875914,0.8739276,0.41261184,0.28089875,0.6051713,0.5749068,0.4161122,0.78615963,0.80363977,0.5067537,0.58939564,0.24980164,0.6549619,0.53169763,0.44390538,0.54267865,0.7814041,0.6692311,0.5078403,0.72039014,0.52970827,0.1776962,0.43410647,0.40120932,0.18495622,0.5503443,0.31511143,0.47664982,0.7165219,0.22950782,0.19625065,0.4743987,0.9144825,0.38744605,0.7081014,0.82247126,0.34806815,0.7498941,0.44912064,0.25825796,0.48410344,0.5574798,0.34726256,0.20793718,0.3971386,0.58754903,0.70563,0.68284625,0.26018625,0.32412684,0.4822772,0.4071217,0.6521615,0.62537307,0.4242769,0.43012294,0.7184338,0.4541602,0.5489959,0.81654435,0.86362094,0.4113028,0.6231924,0.1919859
D8-A1XZ,0.8615181,0.2906992,0.6398085,0.26723033,0.6629363,0.7246823,0.39084977,0.4875532,0.6784714,0.7482564,0.84355366,0.4617157,0.2505122,0.029727273,0.81022644,0.717062,0.4110826,0.695232,0.41661912,0.69527817,0.28489643,0.4966849,0.79332536,0.7487795,0.32968196,0.6572986,0.5125431,0.45756918,0.39898145,0.39967424,0.54280794,0.49805817,0.44587994,0.2892774,0.48102528,0.11583678,0.49248645,0.8900223,0.09391721,0.803956,0.28302798,0.58693177,0.62006176,0.51846874,0.46001607,0.72660744,0.65064174,0.21118349,0.6524963,0.76079404,0.9103956,0.7467965,0.92192644,0.571236,0.4010957,0.41077375,0.6329759,0.74031115,0.0384264,0.12253269,0.7046107,0.6662234,0.6890784,0.78922,0.40880173,0.79821193,0.8627511,0.9146205,0.8807198,0.18182382,0.20651981,0.56470424,0.409638,0.8424253,0.29442334,0.15612654,0.42522228,0.8616979,0.2333585,0.079772,0.8635929,0.14994484,0.5430265,0.74297273,0.38708797,0.4010759,0.5098137,0.3313044,0.91422546,0.50592464,0.3037022,0.52701247,0.83972734,0.34907544,0.41638488,0.3855813,0.7370927,0.24020728,0.87895745,0.63424337
D8-A1Y0,0.31572184,0.35109523,0.45542163,0.6398564,0.6645269,0.7733723,0.63702,0.7980245,0.79548013,0.8548703,0.15163837,0.16310185,0.3395162,0.26660612,0.65935147,0.88375473,0.27345955,0.12613328,0.567908,0.52688915,0.6595968,0.7241044,0.5950881,0.6115235,0.26409912,0.5786419,0.61131686,0.5529589,0.8633836,0.51970404,0.47729534,0.90921265,0.87574714,0.41573238,0.20983088,0.22217077,0.6217198,0.5208348,0.1844343,0.46669888,0.49179062,0.34704888,0.7292006,0.818357,0.34549254,0.28393427,0.5862327,0.6583456,0.25999027,0.38739625,0.2804246,0.3709702,0.51230013,0.35825998,0.79097563,0.28147405,0.15364797,0.6551125,0.41028312,0.67845255,0.6048627,0.8267628,0.41350943,0.6768433,0.16973712,0.3041532,0.7781831,0.7198913,0.67347896,0.48886544,0.64923716,0.8681451,0.543524,0.7658984,0.13771741,0.56761897,0.13278818,0.7992145,0.5456063,0.48302454,0.8316649,0.5014731,0.18275866,0.5932933,0.5667278,0.5202439,0.18722324,0.3714316,0.85896075,0.41178745,0.39735776,0.4444964,0.7571503,0.61102664,0.68697155,0.92719907,0.23685129,0.26252714,0.6351905,0.4204938
D8-A1Y1,0.84030277,0.47313455,0.5825134,0.69820434,0.7563491,0.33874804,0.26884237,0.20966884,0.3621833,0.8507203,0.7031589,0.1842069,0.27749136,0.33764017,0.7661241,0.44972098,0.8541003,0.6341854,0.63708293,0.46843192,0.77163553,0.75303376,0.9302412,0.5078173,0.7007254,0.18895666,0.8013722,0.6870797,0.51034373,0.47795033,0.16285928,0.65753263,0.4167183,0.15391743,0.7858564,0.24938503,0.5916618,0.91481787,0.31770816,0.47493312,0.7646984,0.28176415,0.4240492,0.5502303,0.48294225,0.54923195,0.33373886,0.07421227,0.92603505,0.7523889,0.4475936,0.7781978,0.1313886,0.8413534,0.26850525,0.7485055,0.7110013,0.19492802,0.21119976,0.40610683,0.5593837,0.65891355,0.64883864,0.6293617,0.13503075,0.098171234,0.58198464,0.58359563,0.9350705,0.10191189,0.70896614,0.37538984,0.42834342,0.71981406,0.5926816,0.6745309,0.5039954,0.82372606,0.5654186,0.64423656,0.62026095,0.6566186,0.57664585,0.38768005,0.17608179,0.6313405,0.4872345,0.052155778,0.8001369,0.6553705,0.33400682,0.5928604,0.6903444,0.36455694,0.61435175,0.6227908,0.7889303,0.300152,0.7298072,0.20150593
D8-A1Y2,0.41651207,0.69295585,0.8532171,0.87401617,0.8870246,0.39811578,0.70663494,0.105314285,0.40762886,0.4336394,0.49345046,0.52462,0.37460375,0.45944542,0.3525164,0.5958079,0.7750288,0.86382943,0.6646224,0.57327604,0.5844899,0.5601566,0.8918158,0.9102545,0.11198196,0.4344481,0.5446423,0.5185039,0.66873753,0.70375216,0.4299228,0.38014466,0.42992896,0.4772401,0.6967417,0.114386566,0.23737797,0.45197105,0.26260808,0.37664837,0.79533964,0.3669133,0.17431381,0.86486626,0.2991162,0.49379295,0.5473282,0.113835484,0.41972747,0.76390374,0.57156,0.73425025,0.5459651,0.8823499,0.3622684,0.7299065,0.5637662,0.25898236,0.094078094,0.11031681,0.3415882,0.93213224,0.63516825,0.9513488,0.2115019,0.6644825,0.14921042,0.2729907,0.40931368,0.07828,0.69039255,0.6765405,0.9071959,0.7677703,0.5028618,0.22383812,0.26783806,0.33103037,0.636076,0.59788007,0.64445674,0.46716377,0.9132519,0.76520044,0.346527,0.18852535,0.63363343,0.60166967,0.7245357,0.85403794,0.43891016,0.7880138,0.86101943,0.25875354,0.7279655,0.34499842,0.8960295,0.39253807,0.7601272,0.62036747
D8-A1Y3,0.9595448,0.34365797,0.82229424,0.41621315,0.7723272,0.7625871,0.43565774,0.8759299,0.7585763,0.9234228,0.08664236,0.64853084,0.27280557,0.057509817,0.33139455,0.7392123,0.763885,0.97344625,0.359891,0.54327893,0.32136065,0.702468,0.9488064,0.9658257,0.54855245,0.71509254,0.1314303,0.76592827,0.18178351,0.04613683,0.601123,0.22235437,0.11076161,0.13609718,0.7294911,0.64982057,0.9102167,0.05258484,0.47608617,0.933342,0.06553842,0.67741275,0.15230721,0.07639848,0.5896977,0.85881424,0.18804713,0.3418376,0.19575517,0.9669565,0.1723238,0.40550622,0.17691886,0.767967,0.43452525,0.85674983,0.5355067,0.19930357,0.045996077,0.56897885,0.47536036,0.90222627,0.81622857,0.81219983,0.32608292,0.32308298,0.693433,0.92564535,0.92433465,0.08271317,0.06978353,0.4835673,0.79095197,0.95337695,0.89039856,0.04420824,0.1005857,0.7526216,0.18490264,0.4718821,0.7432625,0.2664951,0.9158189,0.66700625,0.7223977,0.19364576,0.60379684,0.0728194,0.74054873,0.95510244,0.7339654,0.81700164,0.23658931,0.09167825,0.50806385,0.09334991,0.9040048,0.7546117,0.8363164,0.34207
D8-A27E,0.25474417,0.4991154,0.7514087,0.39803198,0.874496,0.232775,0.5512159,0.8681207,0.8990681,0.3116202,0.77781534,0.24054906,0.37581605,0.23472512,0.9039831,0.29618147,0.17833939,0.79494417,0.47094142,0.893911,0.20109783,0.12038892,0.20183098,0.17984444,0.05412074,0.39560425,0.32140625,0.87260985,0.46715876,0.7541983,0.8564864,0.1447463,0.5811923,0.953934,0.8557072,0.14434448,0.6978853,0.43906575,0.7708967,0.655419,0.11439735,0.9142817,0.06919654,0.38197413,0.567084,0.7960001,0.3482623,0.2539278,0.480214,0.09580713,0.839128,0.07985793,0.9240736,0.85216904,0.70459735,0.11366536,0.4055248,0.6817484,0.3027748,0.111634634,0.6263698,0.18003422,0.9255886,0.1315634,0.8998591,0.85261637,0.06548295,0.465014,0.590876,0.91422445,0.84709334,0.23440242,0.16317168,0.7753602,0.8833008,0.7869338,0.085588306,0.5395661,0.8931223,0.17450258,0.53853136,0.12653083,0.20838284,0.80538505,0.14339358,0.8274789,0.8791718,0.45045352,0.22110711,0.24957815,0.298313,0.33446315,0.73329055,0.5747008,0.092794344,0.8627483,0.7235867,0.19703734,0.91755956,0.40109408
D8-A27F,0.35708123,0.8063483,0.46328634,0.8146802,0.16090766,0.23424315,0.43377513,0.14537545,0.7647394,0.88466954,0.23656805,0.8167043,0.568086,0.34623584,0.37325856,0.795296,0.79762125,0.2661342,0.12779352,0.22768112,0.31519127,0.11348821,0.21272635,0.8986015,0.845688,0.23600094,0.67482346,0.14560008,0.80276406,0.48754328,0.86965203,0.13498387,0.1167513,0.30193353,0.14164041,0.36622185,0.82611156,0.5250602,0.6570253,0.94150716,0.5137699,0.5026261,0.9547343,0.117082864,0.8427545,0.36631992,0.92383224,0.46143377,0.31412932,0.5596973,0.8319056,0.2661839,0.3087722,0.17757125,0.052787203,0.73386586,0.45099723,0.93037033,0.1938813,0.809019,0.7973852,0.5356241,0.18909298,0.07059653,0.9489075,0.47125104,0.75674915,0.781175,0.1423065,0.2528993,0.35382754,0.44178846,0.5149787,0.08755733,0.45978302,0.59741014,0.4934244,0.25943118,0.11760858,0.8365613,0.7519337,0.79330564,0.79062486,0.22289687,0.8433151,0.90998065,0.4734239,0.8072077,0.07571571,0.06689585,0.6863098,0.14380458,0.8749816,0.7415005,0.74555683,0.34291148,0.462777,0.122807845,0.2766478,0.7028595
D8-A27G,0.49731112,0.56741536,0.30423167,0.5585471,0.5238926,0.5868277,0.92619574,0.13775295,0.13415048,0.68886566,0.6744031,0.06516405,0.39365742,0.5753836,0.5353324,0.7748785,0.61949307,0.30566052,0.69469786,0.59253716,0.53595394,0.6247022,0.4428728,0.7552155,0.6354623,0.5430924,0.24765462,0.71796924,0.8987311,0.53161395,0.50942564,0.7964914,0.4522243,0.6962362,0.6969101,0.28561476,0.55094814,0.86322176,0.556718,0.3994112,0.89790964,0.04428812,0.62694913,0.14720622,0.30024755,0.55190355,0.1292421,0.34351045,0.38487184,0.7620508,0.5085678,0.42651725,0.18619967,0.68785286,0.6141418,0.54215133,0.6819835,0.85025483,0.49925897,0.17799169,0.20232788,0.64782923,0.5987459,0.788811,0.13790965,0.3929788,0.35669327,0.5215908,0.4368764,0.7064773,0.7320144,0.65353644,0.4132892,0.5867706,0.6469855,0.66277975,0.38337716,0.62044847,0.73014843,0.1663619,0.48133942,0.6042445,0.65168643,0.40537465,0.80126476,0.6039583,0.7026488,0.119080305,0.7257056,0.3838085,0.28977478,0.9322789,0.75102735,0.1278849,0.49710563,0.607931,0.7413635,0.45085943,0.28027788,0.64026225
D8-A27H,0.1795329,0.9571414,0.5964614,0.9505626,0.12323546,0.3331585,0.40081683,0.08691329,0.4884699,0.10943699,0.48944438,0.6486215,0.9247363,0.71135473,0.38802695,0.604908,0.6145785,0.32783705,0.8284534,0.35672963,0.30332017,0.44949386,0.17017029,0.86587787,0.82279205,0.24617189,0.9495188,0.12946436,0.7472886,0.6208938,0.2865166,0.36280024,0.25534004,0.1123419,0.15513468,0.2149327,0.42703384,0.9714384,0.5088057,0.8245888,0.96556056,0.07085804,0.20405135,0.18972108,0.6879226,0.82049644,0.85587436,0.46867427,0.8077924,0.18746543,0.91534305,0.46544135,0.9460248,0.42025322,0.2535832,0.8709767,0.17587405,0.66232735,0.1384345,0.6540674,0.6393908,0.40153039,0.035593323,0.07029476,0.5556412,0.1735224,0.45720372,0.8395833,0.28465044,0.12937485,0.65102345,0.10950671,0.2872213,0.097177,0.9578712,0.47132266,0.95380706,0.56895185,0.07282426,0.4319038,0.78151417,0.8099339,0.9022944,0.28602454,0.5117035,0.91134787,0.8911166,0.9253187,0.10522823,0.060160667,0.45230252,0.115397505,0.9160601,0.48390186,0.66355836,0.6183676,0.93988717,0.16699493,0.09614818,0.5441594
D8-A27I,0.34963727,0.75076425,0.67368424,0.7000016,0.2341508,0.5758596,0.7530729,0.56373775,0.3301978,0.19878119,0.5803739,0.38966227,0.83726215,0.7363069,0.846744,0.7770469,0.6385403,0.34915015,0.8238361,0.43567318,0.84416455,0.6223807,0.56783515,0.45068476,0.18029661,0.79578936,0.54376364,0.85319823,0.7586919,0.47852147,0.39941704,0.69001675,0.27500546,0.79314625,0.41734624,0.6469707,0.4833746,0.45139337,0.215051,0.17229104,0.5233479,0.1689378,0.8612088,0.8056875,0.2761789,0.4183061,0.23429987,0.6555432,0.5439288,0.53952014,0.311186,0.5950491,0.62450516,0.4857495,0.844706,0.36676332,0.40850425,0.8082647,0.40178072,0.724666,0.21750955,0.8644922,0.541847,0.66225994,0.21698718,0.23563069,0.7881105,0.21742757,0.4691494,0.5055193,0.6534629,0.3877723,0.48454928,0.3242077,0.5713612,0.526656,0.49937963,0.7760274,0.62987256,0.34702826,0.35411382,0.1406858,0.31115776,0.25964725,0.6021693,0.5022296,0.8572668,0.5277416,0.36750004,0.5962751,0.34629202,0.39259034,0.62270963,0.63858664,0.6122572,0.5970629,0.36016625,0.607888,0.6665529,0.722345
D8-A27K,0.60268193,0.2307477,0.3975414,0.6586715,0.46038997,0.23888493,0.5691707,0.7501689,0.5343961,0.6345212,0.52094096,0.12493643,0.56897414,0.4940102,0.7705929,0.39950615,0.2728847,0.39513582,0.6761799,0.5282862,0.65043026,0.8514911,0.791012,0.27191898,0.4769153,0.2980099,0.47178552,0.88059545,0.30930287,0.72679305,0.35904765,0.4688076,0.6056762,0.8544482,0.30704832,0.21540527,0.8143312,0.68396175,0.89850694,0.10656118,0.82124674,0.59635365,0.859264,0.62633455,0.2357934,0.12853563,0.08900656,0.47434857,0.9252242,0.8835615,0.19816542,0.4980794,0.31526098,0.62447864,0.4516287,0.1310941,0.86626637,0.7903262,0.7579665,0.6863507,0.28245464,0.79797065,0.45172307,0.5078721,0.65437955,0.5931884,0.37903446,0.48994267,0.7509514,0.842939,0.17696723,0.3035819,0.22629134,0.42542902,0.2859869,0.58877975,0.7505136,0.74070203,0.82045317,0.5104366,0.48841563,0.74834454,0.2577155,0.4623019,0.5466615,0.82465696,0.3993509,0.40660274,0.27780837,0.08387545,0.53949225,0.6033537,0.32893267,0.8156167,0.18523939,0.8376858,0.1324535,0.8897773,0.779907,0.46607685
D8-A27L,0.55036896,0.19715267,0.7608245,0.63262594,0.20772183,0.7260668,0.63262355,0.67869556,0.26919526,0.2480613,0.8949518,0.10702311,0.51680684,0.6344251,0.613459,0.44656783,0.48518902,0.21065116,0.6070005,0.56497645,0.44503963,0.8400542,0.6841626,0.6886209,0.3220234,0.43469608,0.73294854,0.7771199,0.48816037,0.2043077,0.10840333,0.74913055,0.4342579,0.66722584,0.48797777,0.2782753,0.687534,0.7136265,0.53457475,0.78376496,0.85261315,0.38572407,0.7737261,0.6842065,0.07878926,0.40707064,0.65335846,0.33936056,0.90952015,0.76343757,0.78582895,0.59878415,0.76376903,0.49310106,0.5129014,0.08349662,0.5675418,0.9325861,0.9647871,0.7873189,0.6026732,0.40268925,0.4715104,0.57369673,0.46774536,0.32838535,0.7358899,0.22867316,0.41408578,0.29927373,0.63505477,0.36022133,0.49723223,0.2661943,0.07663779,0.39568648,0.73653114,0.80072457,0.67541194,0.49173617,0.2395802,0.7763313,0.5225608,0.54084766,0.38390112,0.60927904,0.6251818,0.5930122,0.44658542,0.14707865,0.2591526,0.38085204,0.8840792,0.35331064,0.37271652,0.69411594,0.4248591,0.41420606,0.68691087,0.6379224
D8-A27M,0.3843662,0.94898474,0.7988261,0.934132,0.32666314,0.36601186,0.66830194,0.09627549,0.8381926,0.10179207,0.3020561,0.7409662,0.77307415,0.19677468,0.36847448,0.7423492,0.6780965,0.22039884,0.651047,0.32072568,0.78295934,0.7804748,0.39728695,0.8221657,0.66501004,0.24408504,0.73313797,0.31739095,0.6948228,0.41012132,0.5009277,0.25684664,0.29283667,0.58077526,0.10217747,0.07087217,0.2175959,0.73800594,0.6764052,0.68115896,0.8354755,0.080674216,0.11939027,0.36355186,0.3995451,0.79692066,0.7957007,0.33433804,0.78639334,0.7316401,0.757744,0.5125335,0.9044137,0.32459018,0.56019026,0.45299986,0.30197906,0.9065761,0.57510316,0.7208871,0.80936944,0.71421415,0.11885019,0.20069957,0.29130933,0.7911452,0.5919122,0.67008257,0.1038464,0.35537803,0.6350877,0.24315314,0.81741726,0.39099628,0.45667136,0.11869291,0.8106021,0.2892447,0.18122104,0.44120187,0.5730514,0.6526742,0.888046,0.59351695,0.23496726,0.80524445,0.71378136,0.91150236,0.122207016,0.1693627,0.3913386,0.124873295,0.7760404,0.77127635,0.6618892,0.9048104,0.41528258,0.21356548,0.33078587,0.43813175
